spot_id	x	y	clusternum
evenBo40.oddBo45	10	51	708
evenBo34.oddBo30	16	66	1487
evenBo46.oddBo18	4	78	960
evenBo18.oddBo5	32	91	294
evenBo18.oddBo14	32	82	444
evenBo27.oddBo26	23	70	507
evenBo16.oddBo23	34	73	480
evenBo30.oddBo54	20	42	911
evenBo38.oddBo30	12	66	1208
evenBo16.oddBo65	34	31	879
evenBo36.oddBo65	14	31	1297
evenBo26.oddBo46	24	50	708
evenBo44.oddBo33	6	63	772
evenBo28.oddBo68	22	28	846
evenBo14.oddBo26	36	70	648
evenBo12.oddBo25	38	71	442
evenBo39.oddBo29	11	67	429
evenBo15.oddBo44	35	52	249
evenBo8.oddBo33	42	63	504
evenBo37.oddBo53	13	43	1319
evenBo42.oddBo52	8	44	757
evenBo49.oddBo32	1	64	652
evenBo46.oddBo35	4	61	605
evenBo46.oddBo40	4	56	439
evenBo21.oddBo59	29	37	981
evenBo39.oddBo63	11	33	1729
evenBo34.oddBo37	16	59	1016
evenBo14.oddBo3	36	93	374
evenBo34.oddBo42	16	54	723
evenBo35.oddBo22	15	74	1457
evenBo17.oddBo63	33	33	893
evenBo32.oddBo31	18	65	575
evenBo38.oddBo22	12	74	1552
evenBo1.oddBo62	49	34	166
evenBo20.oddBo31	30	65	634
evenBo34.oddBo36	16	60	589
evenBo43.oddBo37	7	59	607
evenBo32.oddBo47	18	49	647
evenBo33.oddBo70	17	26	1173
evenBo11.oddBo22	39	74	377
evenBo31.oddBo49	19	47	851
evenBo15.oddBo7	35	89	186
evenBo28.oddBo49	22	47	792
evenBo43.oddBo35	7	61	658
evenBo9.oddBo50	41	46	601
evenBo29.oddBo36	21	60	769
evenBo8.oddBo43	42	53	572
evenBo26.oddBo44	24	52	841
evenBo14.oddBo51	36	45	1013
evenBo13.oddBo18	37	78	367
evenBo6.oddBo31	44	65	292
evenBo31.oddBo47	19	49	431
evenBo35.oddBo21	15	75	1103
evenBo22.oddBo27	28	69	666
evenBo46.oddBo22	4	74	1438
evenBo13.oddBo26	37	70	513
evenBo39.oddBo41	11	55	462
evenBo19.oddBo11	31	85	388
evenBo17.oddBo7	33	89	175
evenBo40.oddBo44	10	52	482
evenBo5.oddBo34	45	62	166
evenBo40.oddBo62	10	34	1393
evenBo35.oddBo10	15	86	586
evenBo40.oddBo23	10	73	1105
evenBo43.oddBo42	7	54	401
evenBo7.oddBo43	43	53	562
evenBo47.oddBo15	3	81	410
evenBo14.oddBo32	36	64	704
evenBo26.oddBo9	24	87	193
evenBo38.oddBo40	12	56	804
evenBo46.oddBo59	4	37	849
evenBo32.oddBo22	18	74	488
evenBo32.oddBo43	18	53	772
evenBo31.oddBo3	19	93	219
evenBo50.oddBo20	0	76	681
evenBo48.oddBo53	2	43	1011
evenBo24.oddBo5	26	91	300
evenBo27.oddBo42	23	54	607
evenBo13.oddBo25	37	71	781
evenBo15.oddBo67	35	29	630
evenBo36.oddBo64	14	32	1135
evenBo27.oddBo47	23	49	644
evenBo29.oddBo21	21	75	575
evenBo27.oddBo39	23	57	404
evenBo23.oddBo5	27	91	252
evenBo46.oddBo51	4	45	399
evenBo31.oddBo33	19	63	562
evenBo50.oddBo5	0	91	158
evenBo21.oddBo8	29	88	341
evenBo29.oddBo47	21	49	539
evenBo48.oddBo58	2	38	857
evenBo1.oddBo64	49	32	188
evenBo19.oddBo16	31	80	384
evenBo39.oddBo40	11	56	443
evenBo36.oddBo36	14	60	839
evenBo37.oddBo48	13	48	1189
evenBo2.oddBo30	48	66	157
evenBo45.oddBo57	5	39	848
evenBo1.oddBo14	49	82	94
evenBo28.oddBo6	22	90	359
evenBo38.oddBo34	12	62	966
evenBo20.oddBo42	30	54	520
evenBo11.oddBo9	39	87	107
evenBo34.oddBo13	16	83	848
evenBo40.oddBo68	10	28	1166
evenBo15.oddBo54	35	42	676
evenBo45.oddBo45	5	51	760
evenBo50.oddBo64	0	32	598
evenBo41.oddBo24	9	72	833
evenBo2.oddBo31	48	65	102
evenBo9.oddBo32	41	64	328
evenBo33.oddBo17	17	79	806
evenBo50.oddBo9	0	87	83
evenBo46.oddBo37	4	59	476
evenBo49.oddBo61	1	35	675
evenBo12.oddBo40	38	56	588
evenBo19.oddBo32	31	64	443
evenBo23.oddBo25	27	71	708
evenBo43.oddBo59	7	37	568
evenBo35.oddBo17	15	79	877
evenBo28.oddBo58	22	38	1487
evenBo27.oddBo49	23	47	767
evenBo49.oddBo62	1	34	736
evenBo25.oddBo19	25	77	272
evenBo39.oddBo46	11	50	438
evenBo21.oddBo50	29	46	661
evenBo48.oddBo56	2	40	772
evenBo22.oddBo28	28	68	699
evenBo36.oddBo52	14	44	730
evenBo3.oddBo29	47	67	142
evenBo33.oddBo47	17	49	1151
evenBo15.oddBo47	35	49	305
evenBo24.oddBo32	26	64	775
evenBo16.oddBo3	34	93	256
evenBo48.oddBo57	2	39	743
evenBo17.oddBo32	33	64	535
evenBo40.oddBo69	10	27	1336
evenBo16.oddBo49	34	47	639
evenBo34.oddBo9	16	87	505
evenBo47.oddBo24	3	72	1092
evenBo25.oddBo34	25	62	625
evenBo22.oddBo48	28	48	664
evenBo20.oddBo24	30	72	679
evenBo4.oddBo59	46	37	232
evenBo44.oddBo54	6	42	760
evenBo26.oddBo49	24	47	747
evenBo29.oddBo34	21	62	672
evenBo10.oddBo69	40	27	352
evenBo15.oddBo28	35	68	581
evenBo13.oddBo45	37	51	467
evenBo23.oddBo42	27	54	566
evenBo23.oddBo59	27	37	1277
evenBo28.oddBo48	22	48	615
evenBo6.oddBo67	44	29	206
evenBo30.oddBo20	20	76	506
evenBo46.oddBo31	4	65	545
evenBo31.oddBo54	19	42	1537
evenBo43.oddBo66	7	30	850
evenBo8.oddBo35	42	61	728
evenBo7.oddBo55	43	41	294
evenBo39.oddBo11	11	85	453
evenBo4.oddBo45	46	51	356
evenBo40.oddBo34	10	62	701
evenBo25.oddBo47	25	49	853
evenBo6.oddBo57	44	39	462
evenBo32.oddBo11	18	85	208
evenBo42.oddBo19	8	77	752
evenBo23.oddBo36	27	60	796
evenBo45.oddBo41	5	55	487
evenBo14.oddBo44	36	52	499
evenBo23.oddBo49	27	47	837
evenBo20.oddBo41	30	55	778
evenBo37.oddBo44	13	52	728
evenBo34.oddBo40	16	56	797
evenBo15.oddBo29	35	67	618
evenBo32.oddBo38	18	58	846
evenBo46.oddBo36	4	60	494
evenBo16.oddBo67	34	29	885
evenBo37.oddBo24	13	72	718
evenBo11.oddBo55	39	41	517
evenBo16.oddBo37	34	59	586
evenBo9.oddBo45	41	51	474
evenBo1.oddBo67	49	29	290
evenBo49.oddBo56	1	40	573
evenBo31.oddBo22	19	74	500
evenBo49.oddBo50	1	46	251
evenBo23.oddBo24	27	72	565
evenBo17.oddBo66	33	30	745
evenBo9.oddBo40	41	56	414
evenBo37.oddBo41	13	55	536
evenBo23.oddBo50	27	46	866
evenBo40.oddBo35	10	61	883
evenBo12.oddBo36	38	60	411
evenBo31.oddBo28	19	68	747
evenBo3.oddBo38	47	58	397
evenBo44.oddBo15	6	81	965
evenBo48.oddBo25	2	71	945
evenBo40.oddBo41	10	55	809
evenBo26.oddBo2	24	94	157
evenBo30.oddBo47	20	49	415
evenBo5.oddBo17	45	79	73
evenBo47.oddBo63	3	33	520
evenBo9.oddBo19	41	77	160
evenBo30.oddBo48	20	48	844
evenBo30.oddBo45	20	51	598
evenBo17.oddBo14	33	82	389
evenBo23.oddBo29	27	67	499
evenBo29.oddBo41	21	55	467
evenBo28.oddBo13	22	83	255
evenBo29.oddBo5	21	91	382
evenBo38.oddBo24	12	72	904
evenBo46.oddBo23	4	73	1535
evenBo39.oddBo62	11	34	1160
evenBo18.oddBo69	32	27	598
evenBo40.oddBo36	10	60	670
evenBo38.oddBo5	12	91	286
evenBo22.oddBo62	28	34	1100
evenBo21.oddBo46	29	50	549
evenBo18.oddBo43	32	53	887
evenBo13.oddBo40	37	56	457
evenBo33.oddBo54	17	42	1165
evenBo48.oddBo52	2	44	466
evenBo48.oddBo59	2	37	673
evenBo44.oddBo30	6	66	410
evenBo45.oddBo38	5	58	696
evenBo45.oddBo25	5	71	897
evenBo19.oddBo39	31	57	642
evenBo3.oddBo61	47	35	112
evenBo50.oddBo29	0	67	257
evenBo27.oddBo69	23	27	1227
evenBo11.oddBo51	39	45	698
evenBo46.oddBo28	4	68	987
evenBo36.oddBo2	14	94	288
evenBo42.oddBo57	8	39	1059
evenBo13.oddBo62	37	34	622
evenBo21.oddBo18	29	78	244
evenBo3.oddBo40	47	56	287
evenBo39.oddBo2	11	94	198
evenBo16.oddBo17	34	79	297
evenBo34.oddBo56	16	40	1033
evenBo4.oddBo47	46	49	271
evenBo18.oddBo2	32	94	344
evenBo17.oddBo22	33	74	702
evenBo13.oddBo43	37	53	349
evenBo6.oddBo37	44	59	501
evenBo3.oddBo41	47	55	486
evenBo21.oddBo32	29	64	493
evenBo44.oddBo69	6	27	854
evenBo22.oddBo7	28	89	288
evenBo10.oddBo1	40	95	329
evenBo31.oddBo36	19	60	636
evenBo7.oddBo62	43	34	562
evenBo37.oddBo17	13	79	360
evenBo39.oddBo67	11	29	1323
evenBo42.oddBo26	8	70	985
evenBo27.oddBo50	23	46	1166
evenBo47.oddBo64	3	32	233
evenBo15.oddBo2	35	94	232
evenBo11.oddBo31	39	65	319
evenBo42.oddBo35	8	61	781
evenBo5.oddBo47	45	49	372
evenBo19.oddBo33	31	63	538
evenBo22.oddBo9	28	87	172
evenBo36.oddBo11	14	85	543
evenBo27.oddBo46	23	50	599
evenBo8.oddBo26	42	70	515
evenBo15.oddBo49	35	47	352
evenBo28.oddBo15	22	81	221
evenBo25.oddBo1	25	95	570
evenBo27.oddBo15	23	81	318
evenBo48.oddBo17	2	79	485
evenBo34.oddBo21	16	75	1175
evenBo11.oddBo59	39	37	434
evenBo22.oddBo21	28	75	491
evenBo33.oddBo10	17	86	427
evenBo36.oddBo41	14	55	814
evenBo14.oddBo55	36	41	668
evenBo17.oddBo5	33	91	225
evenBo44.oddBo61	6	35	482
evenBo48.oddBo9	2	87	109
evenBo27.oddBo29	23	67	731
evenBo43.oddBo5	7	91	178
evenBo35.oddBo20	15	76	786
evenBo10.oddBo48	40	48	517
evenBo45.oddBo42	5	54	367
evenBo30.oddBo40	20	56	547
evenBo10.oddBo64	40	32	316
evenBo29.oddBo13	21	83	344
evenBo41.oddBo40	9	56	712
evenBo42.oddBo68	8	28	972
evenBo23.oddBo40	27	56	663
evenBo20.oddBo70	30	26	458
evenBo14.oddBo30	36	66	676
evenBo22.oddBo50	28	46	870
evenBo28.oddBo8	22	88	219
evenBo34.oddBo43	16	53	1124
evenBo38.oddBo49	12	47	577
evenBo48.oddBo35	2	61	321
evenBo16.oddBo15	34	81	458
evenBo36.oddBo14	14	82	838
evenBo43.oddBo3	7	93	140
evenBo30.oddBo64	20	32	1120
evenBo34.oddBo2	16	94	276
evenBo26.oddBo20	24	76	438
evenBo12.oddBo68	38	28	346
evenBo42.oddBo32	8	64	892
evenBo17.oddBo18	33	78	385
evenBo30.oddBo44	20	52	769
evenBo20.oddBo69	30	27	613
evenBo33.oddBo26	17	70	611
evenBo2.oddBo66	48	30	138
evenBo46.oddBo15	4	81	371
evenBo27.oddBo19	23	77	291
evenBo37.oddBo40	13	56	564
evenBo9.oddBo27	41	69	481
evenBo23.oddBo30	27	66	651
evenBo22.oddBo69	28	27	911
evenBo10.oddBo58	40	38	792
evenBo16.oddBo38	34	58	796
evenBo14.oddBo24	36	72	560
evenBo49.oddBo37	1	59	203
evenBo26.oddBo30	24	66	736
evenBo5.oddBo51	45	45	391
evenBo22.oddBo60	28	36	785
evenBo43.oddBo70	7	26	589
evenBo12.oddBo69	38	27	399
evenBo39.oddBo18	11	78	302
evenBo34.oddBo1	16	95	246
evenBo14.oddBo31	36	65	687
evenBo18.oddBo44	32	52	1007
evenBo44.oddBo65	6	31	677
evenBo38.oddBo52	12	44	893
evenBo30.oddBo11	20	85	168
evenBo18.oddBo42	32	54	692
evenBo37.oddBo45	13	51	678
evenBo44.oddBo62	6	34	492
evenBo10.oddBo35	40	61	407
evenBo19.oddBo68	31	28	686
evenBo44.oddBo60	6	36	580
evenBo45.oddBo32	5	64	781
evenBo39.oddBo16	11	80	289
evenBo26.oddBo5	24	91	420
evenBo48.oddBo55	2	41	507
evenBo6.oddBo51	44	45	329
evenBo45.oddBo39	5	57	482
evenBo13.oddBo42	37	54	342
evenBo34.oddBo7	16	89	213
evenBo49.oddBo10	1	86	169
evenBo32.oddBo29	18	67	469
evenBo25.oddBo31	25	65	661
evenBo26.oddBo15	24	81	228
evenBo34.oddBo33	16	63	907
evenBo31.oddBo23	19	73	437
evenBo32.oddBo27	18	69	407
evenBo17.oddBo23	33	73	535
evenBo28.oddBo44	22	52	594
evenBo43.oddBo31	7	65	534
evenBo6.oddBo59	44	37	251
evenBo31.oddBo35	19	61	607
evenBo10.oddBo60	40	36	365
evenBo26.oddBo27	24	69	402
evenBo3.oddBo31	47	65	157
evenBo27.oddBo24	23	72	492
evenBo40.oddBo12	10	84	691
evenBo37.oddBo11	13	85	526
evenBo38.oddBo54	12	42	842
evenBo18.oddBo67	32	29	770
evenBo27.oddBo31	23	65	481
evenBo6.oddBo22	44	74	234
evenBo49.oddBo16	1	80	268
evenBo32.oddBo39	18	57	417
evenBo11.oddBo34	39	62	281
evenBo15.oddBo66	35	30	630
evenBo28.oddBo29	22	67	615
evenBo26.oddBo43	24	53	965
evenBo23.oddBo64	27	32	965
evenBo12.oddBo34	38	62	397
evenBo25.oddBo64	25	32	1081
evenBo43.oddBo28	7	68	715
evenBo48.oddBo67	2	29	1009
evenBo12.oddBo52	38	44	418
evenBo36.oddBo37	14	59	1062
evenBo23.oddBo31	27	65	704
evenBo19.oddBo44	31	52	831
evenBo47.oddBo57	3	39	803
evenBo21.oddBo26	29	70	949
evenBo19.oddBo20	31	76	821
evenBo25.oddBo35	25	61	625
evenBo3.oddBo46	47	50	125
evenBo46.oddBo52	4	44	571
evenBo16.oddBo30	34	66	606
evenBo29.oddBo44	21	52	769
evenBo3.oddBo52	47	44	147
evenBo9.oddBo25	41	71	463
evenBo25.oddBo4	25	92	194
evenBo32.oddBo9	18	87	253
evenBo17.oddBo19	33	77	457
evenBo33.oddBo24	17	72	490
evenBo20.oddBo39	30	57	666
evenBo26.oddBo18	24	78	393
evenBo43.oddBo24	7	72	716
evenBo31.oddBo43	19	53	929
evenBo49.oddBo59	1	37	690
evenBo47.oddBo52	3	44	487
evenBo36.oddBo34	14	62	894
evenBo2.oddBo38	48	58	157
evenBo49.oddBo44	1	52	224
evenBo28.oddBo46	22	50	530
evenBo12.oddBo48	38	48	385
evenBo33.oddBo36	17	60	518
evenBo26.oddBo17	24	79	355
evenBo33.oddBo11	17	85	357
evenBo16.oddBo70	34	26	453
evenBo42.oddBo45	8	51	617
evenBo50.oddBo18	0	78	151
evenBo15.oddBo33	35	63	578
evenBo20.oddBo43	30	53	789
evenBo49.oddBo33	1	63	300
evenBo46.oddBo8	4	88	125
evenBo5.oddBo37	45	59	217
evenBo29.oddBo1	21	95	305
evenBo33.oddBo9	17	87	369
evenBo5.oddBo45	45	51	231
evenBo2.oddBo43	48	53	104
evenBo44.oddBo63	6	33	538
evenBo9.oddBo47	41	49	530
evenBo22.oddBo26	28	70	582
evenBo7.oddBo44	43	52	563
evenBo44.oddBo70	6	26	530
evenBo45.oddBo27	5	69	628
evenBo25.oddBo9	25	87	233
evenBo11.oddBo28	39	68	293
evenBo45.oddBo14	5	82	846
evenBo4.oddBo19	46	77	192
evenBo35.oddBo14	15	82	627
evenBo7.oddBo34	43	62	339
evenBo47.oddBo66	3	30	564
evenBo21.oddBo36	29	60	499
evenBo41.oddBo16	9	80	739
evenBo24.oddBo47	26	49	1204
evenBo43.oddBo29	7	67	331
evenBo16.oddBo45	34	51	515
evenBo33.oddBo50	17	46	912
evenBo27.oddBo3	23	93	284
evenBo20.oddBo50	30	46	630
evenBo3.oddBo28	47	68	143
evenBo44.oddBo1	6	95	338
evenBo9.oddBo63	41	33	404
evenBo5.oddBo48	45	48	315
evenBo35.oddBo26	15	70	884
evenBo5.oddBo43	45	53	267
evenBo38.oddBo26	12	70	1158
evenBo39.oddBo28	11	68	439
evenBo20.oddBo62	30	34	704
evenBo39.oddBo47	11	49	581
evenBo33.oddBo32	17	64	593
evenBo13.oddBo52	37	44	463
evenBo11.oddBo10	39	86	196
evenBo10.oddBo51	40	45	686
evenBo42.oddBo5	8	91	198
evenBo17.oddBo27	33	69	652
evenBo31.oddBo24	19	72	363
evenBo50.oddBo30	0	66	423
evenBo39.oddBo24	11	72	560
evenBo4.oddBo5	46	91	161
evenBo42.oddBo56	8	40	999
evenBo39.oddBo14	11	82	753
evenBo42.oddBo69	8	27	1332
evenBo20.oddBo1	30	95	468
evenBo40.oddBo49	10	47	389
evenBo31.oddBo57	19	39	1027
evenBo31.oddBo52	19	44	931
evenBo14.oddBo65	36	31	806
evenBo21.oddBo39	29	57	604
evenBo4.oddBo62	46	34	136
evenBo45.oddBo50	5	46	242
evenBo24.oddBo46	26	50	722
evenBo9.oddBo2	41	94	228
evenBo13.oddBo33	37	63	515
evenBo7.oddBo64	43	32	204
evenBo19.oddBo51	31	45	1117
evenBo44.oddBo13	6	83	809
evenBo41.oddBo26	9	70	1076
evenBo37.oddBo27	13	69	663
evenBo8.oddBo61	42	35	392
evenBo12.oddBo26	38	70	507
evenBo1.oddBo9	49	87	92
evenBo17.oddBo17	33	79	375
evenBo1.oddBo25	49	71	156
evenBo8.oddBo59	42	37	464
evenBo36.oddBo18	14	78	365
evenBo49.oddBo52	1	44	241
evenBo36.oddBo33	14	63	817
evenBo22.oddBo47	28	49	576
evenBo17.oddBo15	33	81	382
evenBo45.oddBo67	5	29	938
evenBo38.oddBo1	12	95	292
evenBo43.oddBo14	7	82	673
evenBo10.oddBo29	40	67	214
evenBo37.oddBo16	13	80	369
evenBo22.oddBo44	28	52	689
evenBo35.oddBo64	15	32	798
evenBo4.oddBo7	46	89	119
evenBo14.oddBo23	36	73	369
evenBo38.oddBo10	12	86	1246
evenBo8.oddBo30	42	66	530
evenBo6.oddBo50	44	46	301
evenBo32.oddBo44	18	52	807
evenBo26.oddBo68	24	28	1054
evenBo33.oddBo16	17	80	709
evenBo39.oddBo31	11	65	496
evenBo49.oddBo54	1	42	656
evenBo46.oddBo9	4	87	211
evenBo32.oddBo56	18	40	852
evenBo11.oddBo33	39	63	280
evenBo38.oddBo42	12	54	701
evenBo3.oddBo42	47	54	253
evenBo49.oddBo6	1	90	168
evenBo8.oddBo19	42	77	408
evenBo46.oddBo39	4	57	386
evenBo5.oddBo38	45	58	271
evenBo30.oddBo10	20	86	188
evenBo40.oddBo2	10	94	327
evenBo15.oddBo40	35	56	483
evenBo23.oddBo10	27	86	260
evenBo25.oddBo36	25	60	520
evenBo48.oddBo2	2	94	215
evenBo19.oddBo27	31	69	823
evenBo6.oddBo30	44	66	424
evenBo29.oddBo45	21	51	551
evenBo4.oddBo50	46	46	134
evenBo41.oddBo28	9	68	921
evenBo48.oddBo62	2	34	596
evenBo11.oddBo64	39	32	345
evenBo40.oddBo39	10	57	857
evenBo45.oddBo63	5	33	485
evenBo16.oddBo68	34	28	589
evenBo35.oddBo36	15	60	781
evenBo19.oddBo62	31	34	566
evenBo20.oddBo65	30	31	837
evenBo20.oddBo11	30	85	255
evenBo14.oddBo14	36	82	205
evenBo18.oddBo15	32	81	478
evenBo14.oddBo4	36	92	177
evenBo40.oddBo28	10	68	904
evenBo31.oddBo27	19	69	474
evenBo18.oddBo12	32	84	492
evenBo19.oddBo31	31	65	567
evenBo36.oddBo5	14	91	240
evenBo17.oddBo37	33	59	814
evenBo12.oddBo45	38	51	530
evenBo29.oddBo32	21	64	675
evenBo8.oddBo29	42	67	326
evenBo6.oddBo2	44	94	335
evenBo11.oddBo17	39	79	176
evenBo9.oddBo56	41	40	545
evenBo28.oddBo39	22	57	600
evenBo29.oddBo6	21	90	507
evenBo5.oddBo58	45	38	257
evenBo30.oddBo42	20	54	690
evenBo1.oddBo2	49	94	209
evenBo39.oddBo25	11	71	618
evenBo5.oddBo30	45	66	281
evenBo46.oddBo32	4	64	670
evenBo48.oddBo48	2	48	201
evenBo1.oddBo8	49	88	182
evenBo44.oddBo64	6	32	373
evenBo25.oddBo26	25	70	512
evenBo36.oddBo50	14	46	853
evenBo10.oddBo13	40	83	191
evenBo24.oddBo7	26	89	264
evenBo4.oddBo35	46	61	408
evenBo19.oddBo42	31	54	667
evenBo49.oddBo60	1	36	471
evenBo1.oddBo26	49	70	140
evenBo43.oddBo12	7	84	359
evenBo26.oddBo23	24	73	387
evenBo18.oddBo41	32	55	865
evenBo6.oddBo29	44	67	194
evenBo30.oddBo30	20	66	770
evenBo19.oddBo70	31	26	588
evenBo33.oddBo25	17	71	640
evenBo47.oddBo10	3	86	268
evenBo27.oddBo1	23	95	238
evenBo46.oddBo64	4	32	407
evenBo48.oddBo63	2	33	534
evenBo2.oddBo19	48	77	108
evenBo46.oddBo44	4	52	453
evenBo8.oddBo67	42	29	331
evenBo29.oddBo22	21	74	782
evenBo21.oddBo38	29	58	835
evenBo46.oddBo29	4	67	517
evenBo18.oddBo25	32	71	706
evenBo37.oddBo52	13	44	861
evenBo44.oddBo66	6	30	493
evenBo6.oddBo55	44	41	233
evenBo40.oddBo19	10	77	526
evenBo12.oddBo7	38	89	205
evenBo27.oddBo6	23	90	215
evenBo3.oddBo14	47	82	191
evenBo10.oddBo40	40	56	378
evenBo45.oddBo1	5	95	304
evenBo17.oddBo62	33	34	769
evenBo15.oddBo18	35	78	193
evenBo13.oddBo1	37	95	404
evenBo11.oddBo52	39	44	507
evenBo15.oddBo11	35	85	145
evenBo6.oddBo20	44	76	241
evenBo29.oddBo49	21	47	693
evenBo10.oddBo56	40	40	502
evenBo16.oddBo8	34	88	134
evenBo1.oddBo27	49	69	129
evenBo15.oddBo14	35	82	264
evenBo21.oddBo7	29	89	107
evenBo24.oddBo14	26	82	269
evenBo8.oddBo44	42	52	506
evenBo40.oddBo13	10	83	1008
evenBo48.oddBo49	2	47	240
evenBo28.oddBo19	22	77	271
evenBo29.oddBo14	21	82	371
evenBo25.oddBo17	25	79	301
evenBo10.oddBo22	40	74	406
evenBo11.oddBo16	39	80	191
evenBo48.oddBo39	2	57	188
evenBo26.oddBo26	24	70	608
evenBo29.oddBo12	21	84	249
evenBo17.oddBo45	33	51	573
evenBo11.oddBo12	39	84	112
evenBo23.oddBo6	27	90	236
evenBo22.oddBo25	28	71	602
evenBo43.oddBo23	7	73	911
evenBo48.oddBo70	2	26	1044
evenBo42.oddBo40	8	56	609
evenBo27.oddBo40	23	56	536
evenBo49.oddBo26	1	70	424
evenBo21.oddBo64	29	32	488
evenBo49.oddBo38	1	58	175
evenBo44.oddBo41	6	55	420
evenBo47.oddBo26	3	70	780
evenBo6.oddBo66	44	30	208
evenBo49.oddBo43	1	53	252
evenBo47.oddBo17	3	79	490
evenBo8.oddBo45	42	51	647
evenBo49.oddBo41	1	55	239
evenBo27.oddBo70	23	26	936
evenBo24.oddBo39	26	57	744
evenBo38.oddBo15	12	81	462
evenBo18.oddBo29	32	67	532
evenBo33.oddBo12	17	84	355
evenBo34.oddBo31	16	65	905
evenBo41.oddBo56	9	40	805
evenBo40.oddBo5	10	91	177
evenBo42.oddBo1	8	95	633
evenBo13.oddBo17	37	79	341
evenBo37.oddBo23	13	73	954
evenBo10.oddBo36	40	60	463
evenBo18.oddBo36	32	60	733
evenBo8.oddBo68	42	28	196
evenBo9.oddBo48	41	48	593
evenBo4.oddBo17	46	79	104
evenBo49.oddBo66	1	30	758
evenBo34.oddBo26	16	70	647
evenBo31.oddBo40	19	56	480
evenBo12.oddBo24	38	72	337
evenBo25.oddBo68	25	28	1132
evenBo49.oddBo47	1	49	249
evenBo15.oddBo52	35	44	558
evenBo50.oddBo38	0	58	146
evenBo19.oddBo34	31	62	696
evenBo33.oddBo23	17	73	751
evenBo41.oddBo30	9	66	559
evenBo11.oddBo23	39	73	317
evenBo25.oddBo33	25	63	681
evenBo45.oddBo40	5	56	565
evenBo35.oddBo27	15	69	725
evenBo47.oddBo2	3	94	270
evenBo7.oddBo50	43	46	559
evenBo33.oddBo55	17	41	674
evenBo4.oddBo8	46	88	159
evenBo35.oddBo13	15	83	468
evenBo38.oddBo17	12	79	408
evenBo47.oddBo16	3	80	831
evenBo36.oddBo9	14	87	504
evenBo12.oddBo32	38	64	455
evenBo33.oddBo62	17	34	1086
evenBo5.oddBo55	45	41	213
evenBo22.oddBo37	28	59	707
evenBo29.oddBo18	21	78	725
evenBo32.oddBo2	18	94	163
evenBo13.oddBo24	37	72	422
evenBo6.oddBo8	44	88	192
evenBo47.oddBo41	3	55	350
evenBo14.oddBo2	36	94	425
evenBo10.oddBo63	40	33	490
evenBo49.oddBo70	1	26	685
evenBo10.oddBo43	40	53	385
evenBo43.oddBo39	7	57	388
evenBo45.oddBo64	5	32	455
evenBo1.oddBo32	49	64	174
evenBo8.oddBo25	42	71	525
evenBo48.oddBo18	2	78	462
evenBo48.oddBo24	2	72	921
evenBo9.oddBo22	41	74	501
evenBo34.oddBo38	16	58	1028
evenBo28.oddBo66	22	30	937
evenBo30.oddBo12	20	84	224
evenBo17.oddBo70	33	26	568
evenBo5.oddBo16	45	80	227
evenBo3.oddBo55	47	41	145
evenBo32.oddBo32	18	64	558
evenBo13.oddBo49	37	47	526
evenBo12.oddBo27	38	69	343
evenBo22.oddBo40	28	56	616
evenBo2.oddBo37	48	59	253
evenBo30.oddBo8	20	88	199
evenBo30.oddBo24	20	72	440
evenBo24.oddBo21	26	75	619
evenBo48.oddBo65	2	31	470
evenBo37.oddBo39	13	57	760
evenBo31.oddBo34	19	62	522
evenBo6.oddBo6	44	90	93
evenBo30.oddBo21	20	75	568
evenBo25.oddBo42	25	54	580
evenBo50.oddBo45	0	51	184
evenBo20.oddBo14	30	82	394
evenBo1.oddBo50	49	46	228
evenBo45.oddBo13	5	83	603
evenBo12.oddBo22	38	74	400
evenBo46.oddBo14	4	82	503
evenBo31.oddBo31	19	65	568
evenBo34.oddBo24	16	72	898
evenBo6.oddBo41	44	55	315
evenBo47.oddBo50	3	46	113
evenBo7.oddBo4	43	92	93
evenBo15.oddBo48	35	48	287
evenBo44.oddBo2	6	94	237
evenBo8.oddBo40	42	56	509
evenBo2.oddBo10	48	86	121
evenBo6.oddBo33	44	63	294
evenBo39.oddBo12	11	84	429
evenBo5.oddBo41	45	55	175
evenBo26.oddBo21	24	75	547
evenBo24.oddBo17	26	79	329
evenBo11.oddBo35	39	61	432
evenBo16.oddBo24	34	72	339
evenBo42.oddBo51	8	45	467
evenBo16.oddBo26	34	70	612
evenBo38.oddBo9	12	87	341
evenBo20.oddBo68	30	28	588
evenBo19.oddBo9	31	87	215
evenBo14.oddBo68	36	28	485
evenBo8.oddBo17	42	79	189
evenBo40.oddBo25	10	71	1062
evenBo42.oddBo4	8	92	211
evenBo10.oddBo66	40	30	320
evenBo8.oddBo23	42	73	267
evenBo38.oddBo44	12	52	639
evenBo32.oddBo40	18	56	496
evenBo21.oddBo3	29	93	240
evenBo19.oddBo18	31	78	403
evenBo24.oddBo23	26	73	315
evenBo24.oddBo22	26	74	681
evenBo36.oddBo4	14	92	206
evenBo11.oddBo25	39	71	323
evenBo10.oddBo70	40	26	170
evenBo48.oddBo13	2	83	438
evenBo5.oddBo32	45	64	200
evenBo19.oddBo2	31	94	384
evenBo13.oddBo7	37	89	168
evenBo25.oddBo5	25	91	292
evenBo50.oddBo4	0	92	123
evenBo36.oddBo28	14	68	714
evenBo21.oddBo30	29	66	491
evenBo27.oddBo13	23	83	363
