spot_id	x	y	clusternum
evenBo3.oddBo21	47	75	134
evenBo11.oddBo14	39	82	150
evenBo15.oddBo2	35	94	135
evenBo24.oddBo59	26	37	545
evenBo49.oddBo68	1	28	360
evenBo15.oddBo48	35	48	312
evenBo2.oddBo5	48	91	235
evenBo37.oddBo29	13	67	680
evenBo43.oddBo15	7	81	164
evenBo6.oddBo89	44	7	285
evenBo33.oddBo26	17	70	505
evenBo43.oddBo25	7	71	170
evenBo12.oddBo9	38	87	205
evenBo12.oddBo36	38	60	211
evenBo27.oddBo18	23	78	198
evenBo44.oddBo56	6	40	468
evenBo8.oddBo85	42	11	166
evenBo26.oddBo8	24	88	870
evenBo6.oddBo40	44	56	253
evenBo29.oddBo4	21	92	884
evenBo8.oddBo67	42	29	393
evenBo22.oddBo68	28	28	195
evenBo23.oddBo71	27	25	506
evenBo26.oddBo7	24	89	938
evenBo14.oddBo8	36	88	608
evenBo25.oddBo17	25	79	191
evenBo49.oddBo9	1	87	121
evenBo24.oddBo40	26	56	493
evenBo19.oddBo30	31	66	565
evenBo43.oddBo89	7	7	677
evenBo35.oddBo75	15	21	1363
evenBo41.oddBo57	9	39	842
evenBo48.oddBo80	2	16	470
evenBo18.oddBo60	32	36	322
evenBo4.oddBo91	46	5	215
evenBo49.oddBo85	1	11	389
evenBo14.oddBo29	36	67	572
evenBo29.oddBo17	21	79	314
evenBo12.oddBo51	38	45	612
evenBo6.oddBo6	44	90	198
evenBo24.oddBo18	26	78	262
evenBo32.oddBo28	18	68	761
evenBo46.oddBo16	4	80	614
evenBo50.oddBo38	0	58	199
evenBo30.oddBo25	20	71	517
evenBo27.oddBo46	23	50	332
evenBo1.oddBo44	49	52	306
evenBo35.oddBo53	15	43	228
evenBo36.oddBo53	14	43	300
evenBo7.oddBo10	43	86	127
evenBo2.oddBo63	48	33	195
evenBo22.oddBo64	28	32	284
evenBo20.oddBo32	30	64	388
evenBo49.oddBo37	1	59	225
evenBo23.oddBo11	27	85	790
evenBo48.oddBo54	2	42	149
evenBo2.oddBo33	48	63	237
evenBo9.oddBo79	41	17	283
evenBo11.oddBo22	39	74	168
evenBo27.oddBo25	23	71	391
evenBo50.oddBo84	0	12	532
evenBo34.oddBo81	16	15	774
evenBo2.oddBo80	48	16	132
evenBo43.oddBo8	7	88	97
evenBo14.oddBo73	36	23	622
evenBo21.oddBo34	29	62	503
evenBo16.oddBo53	34	43	477
evenBo22.oddBo32	28	64	376
evenBo23.oddBo64	27	32	404
evenBo12.oddBo80	38	16	208
evenBo15.oddBo30	35	66	496
evenBo46.oddBo15	4	81	584
evenBo14.oddBo32	36	64	377
evenBo40.oddBo90	10	6	539
evenBo30.oddBo42	20	54	678
evenBo31.oddBo25	19	71	519
evenBo18.oddBo34	32	62	596
evenBo43.oddBo95	7	1	147
evenBo10.oddBo36	40	60	245
evenBo33.oddBo18	17	78	584
evenBo2.oddBo68	48	28	192
evenBo31.oddBo89	19	7	539
evenBo15.oddBo27	35	69	470
evenBo45.oddBo76	5	20	799
evenBo24.oddBo17	26	79	288
evenBo8.oddBo71	42	25	157
evenBo33.oddBo20	17	76	801
evenBo36.oddBo16	14	80	1131
evenBo32.oddBo9	18	87	662
evenBo22.oddBo43	28	53	508
evenBo42.oddBo64	8	32	599
evenBo15.oddBo24	35	72	248
evenBo26.oddBo24	24	72	354
evenBo20.oddBo34	30	62	584
evenBo24.oddBo28	26	68	247
evenBo11.oddBo93	39	3	176
evenBo49.oddBo14	1	82	106
evenBo33.oddBo92	17	4	574
evenBo11.oddBo94	39	2	58
evenBo45.oddBo85	5	11	320
evenBo15.oddBo88	35	8	197
evenBo23.oddBo13	27	83	401
evenBo39.oddBo15	11	81	368
evenBo6.oddBo28	44	68	473
evenBo24.oddBo64	26	32	413
evenBo21.oddBo40	29	56	411
evenBo15.oddBo90	35	6	138
evenBo48.oddBo77	2	19	619
evenBo24.oddBo81	26	15	450
evenBo35.oddBo28	15	68	762
evenBo18.oddBo63	32	33	257
evenBo19.oddBo63	31	33	235
evenBo33.oddBo57	17	39	282
evenBo5.oddBo1	45	95	100
evenBo14.oddBo54	36	42	702
evenBo7.oddBo47	43	49	508
evenBo18.oddBo67	32	29	425
evenBo11.oddBo84	39	12	139
evenBo17.oddBo23	33	73	199
evenBo50.oddBo81	0	15	475
evenBo45.oddBo42	5	54	346
evenBo4.oddBo32	46	64	248
evenBo34.oddBo3	16	93	431
evenBo8.oddBo12	42	84	150
evenBo25.oddBo12	25	84	280
evenBo47.oddBo39	3	57	288
evenBo46.oddBo12	4	84	172
evenBo22.oddBo4	28	92	742
evenBo9.oddBo76	41	20	370
evenBo18.oddBo66	32	30	259
evenBo42.oddBo34	8	62	875
evenBo24.oddBo84	26	12	633
evenBo46.oddBo90	4	6	749
evenBo1.oddBo32	49	64	217
evenBo30.oddBo11	20	85	759
evenBo20.oddBo63	30	33	178
evenBo44.oddBo80	6	16	316
evenBo4.oddBo39	46	57	174
evenBo33.oddBo55	17	41	162
evenBo25.oddBo87	25	9	246
evenBo21.oddBo22	29	74	408
evenBo44.oddBo35	6	61	380
evenBo10.oddBo80	40	16	151
evenBo37.oddBo56	13	40	186
evenBo20.oddBo65	30	31	252
evenBo5.oddBo19	45	77	272
evenBo25.oddBo44	25	52	539
evenBo17.oddBo75	33	21	1044
evenBo49.oddBo7	1	89	169
evenBo39.oddBo92	11	4	525
evenBo33.oddBo35	17	61	457
evenBo6.oddBo36	44	60	344
evenBo16.oddBo11	34	85	285
evenBo19.oddBo86	31	10	273
evenBo20.oddBo60	30	36	275
evenBo28.oddBo92	22	4	289
evenBo27.oddBo6	23	90	990
evenBo13.oddBo65	37	31	492
evenBo8.oddBo6	42	90	102
evenBo13.oddBo25	37	71	247
evenBo41.oddBo4	9	92	214
evenBo5.oddBo10	45	86	149
evenBo45.oddBo15	5	81	396
evenBo6.oddBo20	44	76	331
evenBo47.oddBo37	3	59	566
evenBo18.oddBo23	32	73	142
evenBo1.oddBo48	49	48	227
evenBo40.oddBo88	10	8	364
evenBo49.oddBo57	1	39	174
evenBo23.oddBo78	27	18	772
evenBo17.oddBo42	33	54	498
evenBo16.oddBo42	34	54	510
evenBo2.oddBo2	48	94	131
evenBo17.oddBo29	33	67	490
evenBo33.oddBo19	17	77	664
evenBo49.oddBo66	1	30	389
evenBo33.oddBo10	17	86	694
evenBo5.oddBo35	45	61	205
evenBo30.oddBo60	20	36	937
evenBo23.oddBo35	27	61	752
evenBo46.oddBo87	4	9	366
evenBo34.oddBo57	16	39	333
evenBo13.oddBo16	37	80	536
evenBo27.oddBo79	23	17	485
evenBo42.oddBo66	8	30	667
evenBo4.oddBo76	46	20	215
evenBo32.oddBo57	18	39	210
evenBo22.oddBo22	28	74	368
evenBo9.oddBo46	41	50	323
evenBo31.oddBo24	19	72	648
evenBo1.oddBo90	49	6	121
evenBo19.oddBo88	31	8	143
evenBo50.oddBo19	0	77	442
evenBo49.oddBo49	1	47	110
evenBo34.oddBo14	16	82	928
evenBo34.oddBo31	16	65	588
evenBo50.oddBo11	0	85	151
evenBo44.oddBo9	6	87	143
evenBo17.oddBo18	33	78	665
evenBo44.oddBo61	6	35	199
evenBo11.oddBo9	39	87	224
evenBo11.oddBo10	39	86	134
evenBo11.oddBo82	39	14	187
evenBo21.oddBo28	29	68	605
evenBo7.oddBo76	43	20	219
evenBo8.oddBo19	42	77	185
evenBo22.oddBo29	28	67	304
evenBo17.oddBo85	33	11	246
evenBo10.oddBo20	40	76	144
evenBo34.oddBo25	16	71	714
evenBo27.oddBo63	23	33	567
evenBo1.oddBo74	49	22	186
evenBo47.oddBo20	3	76	205
evenBo27.oddBo17	23	79	231
evenBo47.oddBo93	3	3	146
evenBo18.oddBo18	32	78	487
evenBo2.oddBo26	48	70	217
evenBo46.oddBo22	4	74	193
evenBo38.oddBo11	12	85	383
evenBo22.oddBo67	28	29	290
evenBo50.oddBo90	0	6	158
evenBo21.oddBo68	29	28	155
evenBo4.oddBo84	46	12	155
evenBo2.oddBo28	48	68	184
evenBo38.oddBo13	12	83	255
evenBo1.oddBo26	49	70	255
evenBo7.oddBo1	43	95	171
evenBo32.oddBo52	18	44	314
evenBo5.oddBo38	45	58	182
evenBo49.oddBo39	1	57	123
evenBo29.oddBo30	21	66	343
evenBo50.oddBo20	0	76	712
evenBo49.oddBo28	1	68	115
evenBo15.oddBo52	35	44	286
evenBo36.oddBo65	14	31	1272
evenBo20.oddBo68	30	28	172
evenBo22.oddBo45	28	51	447
evenBo8.oddBo55	42	41	543
evenBo3.oddBo37	47	59	144
evenBo50.oddBo53	0	43	264
evenBo6.oddBo37	44	59	299
evenBo26.oddBo15	24	81	172
evenBo38.oddBo90	12	6	777
evenBo37.oddBo19	13	77	446
evenBo49.oddBo16	1	80	166
evenBo30.oddBo28	20	68	211
evenBo8.oddBo36	42	60	216
evenBo13.oddBo37	37	59	218
evenBo12.oddBo61	38	35	531
evenBo36.oddBo17	14	79	579
evenBo28.oddBo23	22	73	445
evenBo2.oddBo24	48	72	282
evenBo32.oddBo91	18	5	529
evenBo12.oddBo90	38	6	153
evenBo47.oddBo70	3	26	565
evenBo33.oddBo83	17	13	503
evenBo5.oddBo59	45	37	389
evenBo16.oddBo92	34	4	166
evenBo45.oddBo84	5	12	363
evenBo14.oddBo61	36	35	767
evenBo25.oddBo70	25	26	602
evenBo33.oddBo84	17	12	656
evenBo49.oddBo91	1	5	199
evenBo14.oddBo25	36	71	195
evenBo22.oddBo37	28	59	468
evenBo7.oddBo21	43	75	220
evenBo8.oddBo40	42	56	317
evenBo19.oddBo89	31	7	196
evenBo23.oddBo95	27	1	196
evenBo21.oddBo38	29	58	453
evenBo41.oddBo25	9	71	633
evenBo11.oddBo51	39	45	733
evenBo19.oddBo8	31	88	168
evenBo7.oddBo34	43	62	293
evenBo2.oddBo91	48	5	125
evenBo10.oddBo25	40	71	210
evenBo18.oddBo89	32	7	308
evenBo19.oddBo60	31	36	267
evenBo21.oddBo21	29	75	486
evenBo18.oddBo68	32	28	289
evenBo24.oddBo42	26	54	548
evenBo19.oddBo64	31	32	197
evenBo49.oddBo95	1	1	123
evenBo37.oddBo7	13	89	155
evenBo7.oddBo66	43	30	342
evenBo24.oddBo26	26	70	189
evenBo37.oddBo17	13	79	239
evenBo16.oddBo91	34	5	118
evenBo27.oddBo93	23	3	225
evenBo38.oddBo66	12	30	1079
evenBo19.oddBo91	31	5	125
evenBo12.oddBo86	38	10	138
evenBo46.oddBo33	4	63	432
evenBo48.oddBo85	2	11	506
evenBo6.oddBo27	44	69	576
evenBo24.oddBo24	26	72	283
evenBo31.oddBo57	19	39	278
evenBo26.oddBo69	24	27	959
evenBo46.oddBo51	4	45	200
evenBo43.oddBo10	7	86	175
evenBo3.oddBo5	47	91	135
evenBo17.oddBo44	33	52	760
evenBo39.oddBo54	11	42	420
evenBo17.oddBo27	33	69	533
evenBo38.oddBo2	12	94	196
evenBo40.oddBo65	10	31	1344
evenBo5.oddBo2	45	94	185
evenBo44.oddBo23	6	73	128
evenBo4.oddBo67	46	29	170
evenBo24.oddBo92	26	4	126
evenBo20.oddBo91	30	5	158
evenBo10.oddBo33	40	63	333
evenBo36.oddBo31	14	65	382
evenBo34.oddBo21	16	75	889
evenBo5.oddBo26	45	70	383
evenBo21.oddBo77	29	19	523
evenBo42.oddBo89	8	7	753
evenBo23.oddBo88	27	8	437
evenBo2.oddBo71	48	25	172
evenBo7.oddBo70	43	26	140
evenBo27.oddBo73	23	23	673
evenBo27.oddBo40	23	56	570
evenBo25.oddBo23	25	73	214
evenBo10.oddBo14	40	82	144
evenBo8.oddBo46	42	50	377
evenBo44.oddBo88	6	8	251
evenBo21.oddBo31	29	65	232
evenBo20.oddBo66	30	30	242
evenBo8.oddBo37	42	59	345
evenBo43.oddBo96	7	0	72
evenBo3.oddBo52	47	44	226
evenBo17.oddBo61	33	35	512
evenBo32.oddBo24	18	72	572
evenBo2.oddBo64	48	32	156
evenBo42.oddBo21	8	75	206
evenBo46.oddBo18	4	78	145
evenBo38.oddBo5	12	91	339
evenBo49.oddBo8	1	88	126
evenBo33.oddBo25	17	71	674
evenBo10.oddBo86	40	10	92
evenBo26.oddBo14	24	82	213
evenBo40.oddBo87	10	9	337
evenBo4.oddBo23	46	73	136
evenBo23.oddBo72	27	24	579
evenBo44.oddBo21	6	75	137
evenBo45.oddBo44	5	52	575
evenBo10.oddBo27	40	69	460
evenBo35.oddBo55	15	41	278
evenBo4.oddBo96	46	0	73
evenBo2.oddBo39	48	57	170
evenBo40.oddBo89	10	7	789
evenBo6.oddBo75	44	21	313
evenBo47.oddBo24	3	72	148
evenBo3.oddBo54	47	42	185
evenBo3.oddBo75	47	21	152
evenBo3.oddBo40	47	56	109
evenBo16.oddBo90	34	6	124
evenBo49.oddBo70	1	26	305
evenBo17.oddBo20	33	76	211
evenBo39.oddBo55	11	41	258
evenBo34.oddBo32	16	64	684
evenBo9.oddBo88	41	8	211
evenBo7.oddBo85	43	11	101
evenBo42.oddBo95	8	1	54
evenBo11.oddBo15	39	81	204
evenBo10.oddBo5	40	91	237
evenBo48.oddBo70	2	26	639
evenBo9.oddBo12	41	84	146
evenBo10.oddBo15	40	81	105
evenBo44.oddBo11	6	85	231
evenBo13.oddBo83	37	13	110
evenBo10.oddBo34	40	62	351
evenBo3.oddBo6	47	90	105
evenBo5.oddBo64	45	32	178
evenBo31.oddBo9	19	87	591
evenBo3.oddBo12	47	84	70
evenBo40.oddBo55	10	41	204
evenBo12.oddBo55	38	41	369
evenBo3.oddBo43	47	53	229
evenBo35.oddBo95	15	1	109
evenBo12.oddBo52	38	44	415
evenBo13.oddBo26	37	70	173
evenBo14.oddBo12	36	84	851
evenBo31.oddBo52	19	44	273
evenBo5.oddBo89	45	7	176
evenBo34.oddBo15	16	81	708
evenBo37.oddBo9	13	87	232
evenBo32.oddBo27	18	69	399
evenBo17.oddBo22	33	74	160
evenBo21.oddBo66	29	30	184
evenBo16.oddBo52	34	44	495
evenBo20.oddBo71	30	25	195
evenBo2.oddBo27	48	69	142
evenBo21.oddBo27	29	69	377
evenBo46.oddBo79	4	17	300
evenBo2.oddBo52	48	44	224
evenBo18.oddBo24	32	72	309
evenBo2.oddBo75	48	21	187
evenBo20.oddBo22	30	74	590
evenBo28.oddBo88	22	8	273
evenBo30.oddBo94	20	2	152
evenBo20.oddBo20	30	76	467
evenBo37.oddBo4	13	92	161
evenBo2.oddBo59	48	37	171
evenBo21.oddBo8	29	88	419
evenBo50.oddBo58	0	38	231
evenBo4.oddBo92	46	4	105
evenBo14.oddBo19	36	77	296
evenBo42.oddBo25	8	71	249
evenBo50.oddBo10	0	86	191
evenBo2.oddBo4	48	92	119
evenBo44.oddBo81	6	15	347
evenBo27.oddBo15	23	81	171
evenBo41.oddBo20	9	76	275
evenBo44.oddBo90	6	6	368
evenBo46.oddBo47	4	49	449
evenBo15.oddBo79	35	17	345
evenBo17.oddBo86	33	10	197
evenBo31.oddBo8	19	88	860
evenBo25.oddBo24	25	72	234
evenBo14.oddBo89	36	7	133
evenBo3.oddBo9	47	87	133
evenBo50.oddBo31	0	65	398
evenBo50.oddBo61	0	35	429
evenBo5.oddBo37	45	59	194
evenBo36.oddBo18	14	78	452
evenBo31.oddBo23	19	73	715
evenBo36.oddBo1	14	95	272
evenBo22.oddBo13	28	83	414
evenBo30.oddBo9	20	87	772
evenBo8.oddBo16	42	80	198
evenBo22.oddBo87	28	9	223
evenBo29.oddBo12	21	84	534
evenBo46.oddBo19	4	77	117
evenBo26.oddBo18	24	78	250
evenBo1.oddBo56	49	40	176
evenBo9.oddBo31	41	65	348
evenBo3.oddBo65	47	31	101
evenBo27.oddBo94	23	2	195
evenBo36.oddBo25	14	71	883
evenBo45.oddBo21	5	75	118
evenBo19.oddBo79	31	17	788
evenBo11.oddBo21	39	75	193
evenBo20.oddBo21	30	75	616
evenBo47.oddBo92	3	4	321
evenBo49.oddBo61	1	35	293
evenBo1.oddBo81	49	15	231
evenBo7.oddBo81	43	15	179
evenBo9.oddBo86	41	10	107
evenBo9.oddBo87	41	9	145
evenBo46.oddBo23	4	73	132
evenBo45.oddBo9	5	87	150
evenBo17.oddBo24	33	72	208
evenBo27.oddBo14	23	82	283
evenBo48.oddBo28	2	68	192
evenBo18.oddBo31	32	65	316
evenBo25.oddBo11	25	85	562
evenBo41.oddBo26	9	70	824
evenBo4.oddBo53	46	43	310
evenBo5.oddBo16	45	80	148
evenBo29.oddBo16	21	80	260
evenBo8.oddBo91	42	5	142
evenBo4.oddBo47	46	49	327
evenBo14.oddBo31	36	65	330
evenBo19.oddBo35	31	61	603
evenBo17.oddBo1	33	95	187
evenBo41.oddBo94	9	2	256
evenBo25.oddBo21	25	75	327
evenBo9.oddBo5	41	91	275
evenBo15.oddBo42	35	54	322
evenBo6.oddBo86	44	10	111
evenBo23.oddBo62	27	34	444
evenBo22.oddBo14	28	82	345
evenBo28.oddBo27	22	69	223
evenBo2.oddBo89	48	7	293
evenBo4.oddBo81	46	15	116
evenBo10.oddBo78	40	18	256
evenBo30.oddBo22	20	74	776
evenBo9.oddBo28	41	68	515
evenBo11.oddBo91	39	5	129
evenBo10.oddBo42	40	54	307
evenBo27.oddBo64	23	32	458
evenBo18.oddBo61	32	35	211
evenBo22.oddBo47	28	49	356
evenBo12.oddBo94	38	2	87
evenBo49.oddBo32	1	64	313
evenBo16.oddBo14	34	82	185
evenBo17.oddBo92	33	4	151
evenBo41.oddBo88	9	8	361
evenBo47.oddBo78	3	18	530
evenBo10.oddBo60	40	36	475
evenBo29.oddBo87	21	9	280
evenBo46.oddBo32	4	64	104
evenBo40.oddBo10	10	86	359
evenBo47.oddBo8	3	88	157
evenBo47.oddBo7	3	89	116
evenBo43.oddBo88	7	8	295
evenBo28.oddBo24	22	72	257
evenBo21.oddBo35	29	61	516
evenBo50.oddBo45	0	51	176
evenBo32.oddBo53	18	43	269
evenBo18.oddBo93	32	3	129
evenBo34.oddBo86	16	10	425
evenBo13.oddBo8	37	88	360
evenBo39.oddBo51	11	45	862
evenBo43.oddBo39	7	57	381
evenBo25.oddBo22	25	74	323
evenBo23.oddBo41	27	55	792
evenBo5.oddBo12	45	84	167
evenBo48.oddBo68	2	28	405
evenBo4.oddBo5	46	91	108
evenBo6.oddBo58	44	38	321
evenBo34.oddBo72	16	24	602
evenBo16.oddBo44	34	52	647
evenBo40.oddBo3	10	93	208
evenBo30.oddBo16	20	80	343
evenBo38.oddBo75	12	21	710
evenBo20.oddBo6	30	90	562
evenBo26.oddBo93	24	3	171
evenBo31.oddBo10	19	86	722
evenBo15.oddBo75	35	21	759
evenBo47.oddBo42	3	54	346
evenBo1.oddBo16	49	80	122
evenBo49.oddBo10	1	86	75
evenBo45.oddBo18	5	78	193
evenBo50.oddBo1	0	95	173
evenBo26.oddBo61	24	35	456
evenBo45.oddBo53	5	43	229
evenBo15.oddBo96	35	0	91
evenBo39.oddBo86	11	10	406
evenBo30.oddBo90	20	6	286
evenBo35.oddBo1	15	95	187
evenBo47.oddBo2	3	94	147
evenBo33.oddBo88	17	8	332
evenBo39.oddBo19	11	77	257
evenBo40.oddBo22	10	74	236
evenBo45.oddBo4	5	92	189
evenBo8.oddBo96	42	0	54
evenBo5.oddBo22	45	74	180
evenBo14.oddBo91	36	5	313
evenBo49.oddBo43	1	53	159
evenBo9.oddBo82	41	14	213
evenBo15.oddBo26	35	70	153
evenBo5.oddBo88	45	8	182
evenBo4.oddBo57	46	39	179
evenBo20.oddBo38	30	58	497
evenBo15.oddBo81	35	15	342
evenBo10.oddBo21	40	75	240
evenBo46.oddBo38	4	58	558
evenBo25.oddBo25	25	71	294
evenBo30.oddBo17	20	79	388
evenBo21.oddBo2	29	94	448
evenBo20.oddBo1	30	95	180
evenBo31.oddBo85	19	11	449
evenBo39.oddBo32	11	64	468
evenBo22.oddBo70	28	26	206
evenBo40.oddBo6	10	90	208
evenBo22.oddBo79	28	17	474
evenBo28.oddBo63	22	33	965
evenBo5.oddBo58	45	38	355
evenBo21.oddBo65	29	31	226
evenBo48.oddBo31	2	65	140
evenBo11.oddBo24	39	72	123
evenBo4.oddBo37	46	59	155
evenBo46.oddBo9	4	87	161
evenBo14.oddBo30	36	66	552
evenBo8.oddBo9	42	87	277
evenBo16.oddBo10	34	86	537
evenBo5.oddBo71	45	25	148
evenBo36.oddBo26	14	70	584
evenBo44.oddBo15	6	81	106
evenBo45.oddBo93	5	3	316
evenBo45.oddBo33	5	63	500
evenBo50.oddBo23	0	73	535
evenBo25.oddBo96	25	0	95
evenBo3.oddBo53	47	43	271
evenBo8.oddBo35	42	61	298
evenBo14.oddBo6	36	90	269
evenBo18.oddBo22	32	74	148
evenBo7.oddBo74	43	22	128
evenBo38.oddBo12	12	84	214
evenBo14.oddBo88	36	8	101
evenBo13.oddBo13	37	83	115
evenBo3.oddBo36	47	60	91
evenBo17.oddBo11	33	85	257
evenBo1.oddBo84	49	12	146
evenBo1.oddBo59	49	37	283
evenBo6.oddBo85	44	11	151
evenBo3.oddBo26	47	70	165
evenBo10.oddBo91	40	5	141
evenBo31.oddBo55	19	41	364
evenBo2.oddBo13	48	83	192
evenBo27.oddBo9	23	87	756
evenBo22.oddBo17	28	79	195
evenBo44.oddBo39	6	57	319
evenBo47.oddBo12	3	84	141
evenBo4.oddBo86	46	10	106
evenBo45.oddBo22	5	74	167
evenBo5.oddBo80	45	16	171
evenBo15.oddBo40	35	56	332
evenBo1.oddBo50	49	46	249
evenBo12.oddBo8	38	88	167
evenBo32.oddBo58	18	38	560
evenBo22.oddBo42	28	54	519
evenBo4.oddBo94	46	2	93
evenBo20.oddBo72	30	24	336
evenBo48.oddBo69	2	27	437
evenBo34.oddBo1	16	95	242
evenBo5.oddBo66	45	30	234
evenBo12.oddBo27	38	69	568
evenBo3.oddBo92	47	4	66
evenBo2.oddBo60	48	36	145
evenBo36.oddBo3	14	93	201
evenBo7.oddBo19	43	77	226
evenBo45.oddBo79	5	17	367
evenBo4.oddBo48	46	48	205
evenBo9.oddBo94	41	2	151
evenBo3.oddBo24	47	72	255
evenBo30.oddBo87	20	9	431
evenBo3.oddBo29	47	67	157
evenBo43.oddBo12	7	84	309
evenBo21.oddBo62	29	34	168
evenBo10.oddBo90	40	6	153
evenBo8.oddBo10	42	86	149
evenBo37.oddBo1	13	95	178
evenBo44.oddBo41	6	55	382
evenBo5.oddBo46	45	50	312
evenBo44.oddBo6	6	90	92
evenBo5.oddBo29	45	67	401
evenBo3.oddBo70	47	26	95
evenBo17.oddBo4	33	92	284
evenBo20.oddBo39	30	57	411
evenBo49.oddBo86	1	10	319
evenBo21.oddBo72	29	24	160
evenBo6.oddBo82	44	14	222
evenBo23.oddBo31	27	65	388
evenBo9.oddBo77	41	19	248
evenBo26.oddBo40	24	56	553
evenBo49.oddBo20	1	76	380
evenBo34.oddBo26	16	70	515
evenBo27.oddBo27	23	69	288
evenBo44.oddBo30	6	66	219
evenBo1.oddBo7	49	89	72
evenBo25.oddBo26	25	70	220
evenBo4.oddBo13	46	83	119
evenBo1.oddBo17	49	79	119
evenBo48.oddBo37	2	59	387
evenBo4.oddBo10	46	86	134
evenBo45.oddBo51	5	45	162
evenBo46.oddBo20	4	76	162
evenBo4.oddBo52	46	44	192
evenBo8.oddBo74	42	22	158
evenBo9.oddBo15	41	81	133
evenBo27.oddBo22	23	74	246
evenBo17.oddBo88	33	8	210
evenBo4.oddBo29	46	67	210
evenBo28.oddBo19	22	77	207
evenBo7.oddBo12	43	84	88
evenBo25.oddBo32	25	64	294
evenBo15.oddBo94	35	2	195
evenBo50.oddBo37	0	59	232
evenBo2.oddBo69	48	27	171
evenBo48.oddBo30	2	66	106
evenBo27.oddBo81	23	15	387
evenBo21.oddBo19	29	77	443
evenBo5.oddBo90	45	6	140
evenBo2.oddBo48	48	48	263
evenBo2.oddBo14	48	82	142
evenBo44.oddBo40	6	56	305
evenBo12.oddBo20	38	76	304
evenBo43.oddBo27	7	69	133
evenBo48.oddBo51	2	45	141
evenBo48.oddBo20	2	76	286
evenBo19.oddBo65	31	31	206
evenBo36.oddBo54	14	42	208
evenBo50.oddBo40	0	56	208
evenBo28.oddBo95	22	1	150
evenBo50.oddBo34	0	62	527
evenBo21.oddBo96	29	0	67
evenBo41.oddBo3	9	93	156
evenBo46.oddBo17	4	79	236
evenBo29.oddBo91	21	5	388
evenBo10.oddBo94	40	2	141
evenBo43.oddBo28	7	68	222
evenBo17.oddBo78	33	18	502
evenBo21.oddBo10	29	86	758
evenBo10.oddBo81	40	15	238
evenBo19.oddBo7	31	89	181
evenBo21.oddBo41	29	55	445
evenBo44.oddBo60	6	36	207
evenBo23.oddBo91	27	5	237
evenBo8.oddBo48	42	48	445
evenBo28.oddBo11	22	85	514
evenBo48.oddBo19	2	77	422
evenBo25.oddBo90	25	6	299
evenBo27.oddBo61	23	35	493
evenBo46.oddBo28	4	68	150
evenBo34.oddBo53	16	43	306
evenBo50.oddBo12	0	84	133
evenBo8.oddBo87	42	9	120
evenBo48.oddBo49	2	47	218
evenBo16.oddBo25	34	71	232
evenBo42.oddBo16	8	80	209
evenBo3.oddBo55	47	41	204
evenBo38.oddBo95	12	1	201
evenBo37.oddBo2	13	94	258
evenBo13.oddBo28	37	68	465
evenBo37.oddBo95	13	1	121
evenBo2.oddBo81	48	15	173
evenBo16.oddBo24	34	72	207
evenBo33.oddBo21	17	75	881
evenBo13.oddBo5	37	91	273
evenBo12.oddBo2	38	94	130
evenBo21.oddBo30	29	66	307
evenBo10.oddBo11	40	85	188
evenBo43.oddBo5	7	91	143
evenBo1.oddBo24	49	72	104
evenBo4.oddBo45	46	51	218
evenBo40.oddBo95	10	1	183
evenBo1.oddBo67	49	29	211
evenBo23.oddBo25	27	71	491
evenBo11.oddBo23	39	73	145
evenBo2.oddBo74	48	22	151
evenBo31.oddBo26	19	70	401
evenBo23.oddBo20	27	76	470
evenBo12.oddBo79	38	17	223
evenBo2.oddBo93	48	3	134
evenBo3.oddBo50	47	46	157
evenBo18.oddBo62	32	34	178
evenBo3.oddBo93	47	3	118
evenBo6.oddBo73	44	23	207
evenBo31.oddBo15	19	81	623
evenBo3.oddBo25	47	71	130
evenBo13.oddBo2	37	94	194
evenBo18.oddBo10	32	86	182
evenBo15.oddBo6	35	90	237
evenBo39.oddBo26	11	70	499
evenBo10.oddBo35	40	61	210
evenBo48.oddBo3	2	93	96
evenBo37.oddBo28	13	68	845
evenBo15.oddBo80	35	16	271
evenBo9.oddBo24	41	72	184
evenBo50.oddBo9	0	87	159
evenBo11.oddBo42	39	54	256
evenBo20.oddBo31	30	65	240
evenBo20.oddBo8	30	88	217
evenBo1.oddBo41	49	55	176
evenBo45.oddBo19	5	77	206
evenBo22.oddBo5	28	91	626
evenBo21.oddBo61	29	35	151
evenBo5.oddBo87	45	9	90
evenBo15.oddBo1	35	95	184
evenBo2.oddBo78	48	18	228
evenBo44.oddBo29	6	67	152
evenBo4.oddBo73	46	23	183
evenBo29.oddBo76	21	20	1133
evenBo11.oddBo7	39	89	120
evenBo25.oddBo65	25	31	362
evenBo11.oddBo43	39	53	348
evenBo17.oddBo95	33	1	109
evenBo42.oddBo96	8	0	54
evenBo22.oddBo66	28	30	208
evenBo5.oddBo69	45	27	171
evenBo4.oddBo87	46	9	95
evenBo44.oddBo51	6	45	187
evenBo46.oddBo11	4	85	161
evenBo9.oddBo4	41	92	130
evenBo42.oddBo7	8	89	133
evenBo16.oddBo82	34	14	388
evenBo45.oddBo31	5	65	153
evenBo2.oddBo65	48	31	148
evenBo12.oddBo89	38	7	237
evenBo1.oddBo42	49	54	182
evenBo44.oddBo77	6	19	410
evenBo25.oddBo28	25	68	248
evenBo47.oddBo6	3	90	118
